id,n_explotacion,cuenta,superficie,superficie_bpa,tecnificacion,sistematizacion_con_terrazas,rotacion_gramineas_y_cultivos_de_servicios,pasturas_implantadas,participacion_grupos_asociativos,nutricion_de_suelos,manejo_cultivos_intensivos,certificaciones,capacitacion,ag_tech,plan_pecuario,manejo_ganaderia_integrada,indic_agro,gestion_de_riesgo,eje_persona,eje_planeta,eje_prosperidad,total
bpa2019.2345,DOS PROVINCIAS,300108228761,468.7,370,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2346,MARIA ANTONIA,251005996093,3,3,,,si,,,,,,,,,,,si,no,si,si,2
bpa2019.2347,el algarrobo,300201553796,31.56,31,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2348,BARALLE MARCELO,300101624009,135,135,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2349,Las Horquetas,320201753192,15,15,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2350,PRODUCCION PRIMARIA,190224757054,66.2,33.1,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2351,RACCA Omar Ramon,360111530170,99.93,99.93,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2352,Antonio y ot,130302515345,46.82,46.82,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2353,Establecimiento Valessi-Benoit,190200893119,168.68,168.68,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2354,Alezedam Beiro,300103413838,62.7,62,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2355,Monte Nativo Apicola,300322392323,373.18,10,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2356,Porporato,190203239584,17.01,17.01,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2395,Don Pancho,300116496023,15.95,15,,,,,,,,,si,,,,,si,si,no,si,2
bpa2019.2402,Mensa Marcelo Alfonso,300105842051,35.25,30,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2357,RIO TERCERO Y RIO PRIMERO,330101915417,32.23,32,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2358,UNIDAD 1,160605753750,7.45,7.45,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2359,Don Eobaldo,330419135631,119.73,56.87,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2360,ipolito,330119106737,2,0.5,,,,,,,si,,si,,,,,,si,no,si,2
bpa2019.2361,Gerbaudo Francisco Antonio y Juan Francisco S.H.,300501468677,141.9,141.9,,,si,,,,,,,,si,,,,no,si,no,2
bpa2019.2362,LEANDRO DARIO RACCA,360112226971,148.16,148.16,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2363,Don Eobaldo,330419135631,119.73,56.81,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2364,PRODUCCION PRIMARIA,190224757011,27.07,13.5,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2365,Jachuf,130403896960,54,54,si,,si,,,,,,,,,,,,no,si,si,2
bpa2019.2366,ALEJO,190603605776,85.92,42,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2367,Monte La Leña,300601668568,177.59,177.59,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2368,Doña Dita,270910958639,67.13,67.13,,,si,,,,,,,,,,si,,si,si,no,2
bpa2019.2369,la perla,250103819195,601.67,120,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2370,Freyre,300101592387,6,6,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2371,Merino,330640947608,51.11,51,,,,,si,si,,,,,,,,,si,si,no,2
bpa2019.2372,MONTE LA LEÑA,300601668568,177.59,112,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2373,LOMELLO,190116837262,101,101,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2374,PRODUCCION PRIMARIA,190100858464,65.2,65,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2375,Las Taperas,260202891359,100,100,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2376,UM 1,220103003571,200,200,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2396,Alta Gracia,310628016231,1.29,1.29,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2397,Paviolo,300101627172,100,50,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2398,Zona Sur Este Agricultura 2°,300101648340,13.69,13.68,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2399,La Victoria,340106649338,40,40,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2400,EDGARDO,190211087661,15.09,15,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2401,PRODUCCION PRIMARIA,190200911664,106.15,56,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2377,Agrobegue,350518640896,1159.21,320,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2378,"Pucciarelli, Oscar Alberto",190205296381,33.75,33.75,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2379,LOS QUEBRACHOS,340201953176,141.59,140,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2380,1,300616494892,107.78,107.77,,,,,si,si,,,,,,,,,si,si,no,2
bpa2019.2381,San Gabriel (selectivo),340201957341,33.8,30,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2382,Las Palmitas,170105276411,52.78,52.78,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2383,DI ROSA,360340220818,95.86,93,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2384,LOS ALFONSITOS,360302085222,129.31,111,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2385,Zona Sur Este Agricultura 2°,300110709505,42.75,42.75,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2386,SAN SEBASTIAN,300101610253,15.83,15,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2387,Munira,270902948250,25.35,25.34,,,si,,,,,,si,,,,,,si,si,no,2
bpa2019.2388,DON BOSCO,240712395541,101.48,101.48,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2389,RACCA Omar Ramon,360105901824,42,42,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2390,CASA,270806954443,48,12,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2391,El Talita,300401687975,208.17,202,si,,,,,,,,,,,,si,,si,no,si,2
bpa2019.2392,RIO TERCERO Y RIO PRIMERO,250701263606,47.45,47,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2393,PORPORATO,190106184015,56.06,50,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2394,LA MINIATURA,270901316900,232.27,232.27,,,,si,,,,,si,,,,,,si,si,no,2
bpa2019.2403,COMISARIA,310401711057,1.69,1,si,,si,,,,,,,,,,,,no,si,si,2
bpa2019.2404,LEANDRO DARIO RACCA,360116781782,86.51,86.51,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2405,CAMPO VIANO,270616525457,166.11,166,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2406,COLONIA CARAGRIO 2,190311267713,78.5,78,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2407,RIO TERCERO Y RIO PRIMERO,250741320017,28.96,28.96,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2408,Agricultura,300222368441,3,2.35,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2409,DON MARCELO,220416980624,110.08,110.08,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2410,Porporato,190203239541,17.01,17.01,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2411,Tambito,300201547109,118,118,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2412,La Delia,180300800937,96.34,96.34,,,,,si,,,,,,,,si,,si,no,no,2
bpa2019.2413,LAPIER,330601862522,27.92,27,,,si,,,,,,,,,,si,,si,si,no,2
bpa2019.2414,EL  RUANE,251001287748,300,154,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2415,CAMPO TAVELLA,330504215458,82.45,82.45,si,,si,,,,,,,,,,,,no,si,si,2
bpa2019.2416,"Rattalino, Antonio",360318216521,94.13,69,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2417,Fraire - Pautasso,300101617444,61.42,60,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2418,EXPLOTACION MA PAVIOLO FREYRE,300118777763,64.52,64.5,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2419,Clavo de Oro,170202301790,1559.21,1559.21,,,,,,,,,si,,si,,,,si,si,no,2
bpa2019.2420,Agricultura,300209401570,222.97,155,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2443,Floricola cuatro vientos,240524755018,0,(null),,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2447,la chicha,310640315244,44.2,44,,,si,,,,,,si,,,,,,si,si,no,2
bpa2019.2448,LEANDRO DARIO RACCA,300206589993,129.53,129.53,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2449,"Trossero, Gloria (Adelina)",300101613007,55.47,55.47,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2450,El Goyo,240507186743,163.76,162,,si,si,,,,,,,,,,,,no,si,no,2
bpa2019.2451,DEBIAGGIO,250801278911,63.66,63,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2452,LEVRINO DIEGO A.,330601866871,10.1,10.1,,,,,si,,,,,,,,si,,si,no,no,2
bpa2019.2453,RACCA Omar Ramon,360116790277,187.51,187.51,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2454,VINCENZINI,190308125240,57.95,42.9,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2455,Tardivo,240405860385,180.08,60,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2456,Gerbaudo Francisco Antonio y Juan Francisco S.H.,300604649777,25.32,23.32,,,si,,,,,,,,si,,,,no,si,no,2
bpa2019.2457,EL MOLINO,220119794714,70.64,70,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2458,EXPLOTACION MA PAVIOLO FREYRE,300102267986,66.2,66.2,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2459,PRODUCCION PRIMARIA,190224757062,66.19,33.1,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2460,DON NOLDO,300211660442,41.05,41,,,,,,,,,si,,si,,,,si,si,no,2
bpa2019.2461,Rrio 3,330127060029,6.98,6.98,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2462,LA FORTALEZA,170130967003,0,0,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2463,LOS LUISES,240107125541,104.86,30,,,,,,,,,si,,,,si,,si,no,no,2
bpa2019.2464,La Pascualina,240307199417,55.56,55,,si,si,,,,,,,,,,,,no,si,no,2
bpa2019.2465,TAMBO 12248,300101610440,124,124,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2466,BODIO,270124826214,67.21,67.21,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2467,Pompeya,340505218294,24.87,24.87,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2468,3 J Cruz del Eje,140415145591,936.73,668,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2469,Quinta S,130200576307,6.33,2,,,,,,,si,,si,,,,,,si,no,si,2
bpa2019.2470,PRODUCCION PRIMARIA,190100851257,12.45,12,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2471,Los Paraisos,180200789758,50,50,,,,,si,,,,,,si,,,,si,si,no,2
bpa2019.2472,campo paez,330105236654,80.11,80,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2473,Gerbaudo Francisco Antonio y Juan Francisco S.H.,300525976525,84.04,70,,,si,,,,,,,,si,,,,no,si,no,2
bpa2019.2474,Rio P 42,130319702629,4.53,4.5,,,si,,,,,,si,,,,,,si,si,no,2
bpa2019.2475,PIN,360111404905,98.76,98.76,,,,,,,,,si,,,,si,,si,no,no,2
bpa2019.2476,la paciencia,360116756591,217.66,217,,,,,,si,,,,,si,,,,no,si,no,2
bpa2019.2477,UNIDAD 1,180141273700,321.79,321,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2478,NONO ENRIQUE,310427472387,116.74,116.74,,,si,,,,,,si,,,,,,si,si,no,2
bpa2019.2479,Elio Garello,330541997202,36.33,36.33,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2480,Mensa Marcelo Alfonso,300101592701,11.52,11,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2481,PRODUCCION PRIMARIA,190100911756,70.3,70,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2482,Ruca Loo,180417064034,207.1,207.1,,,si,,,,,,si,,,,,,si,si,no,2
bpa2019.2483,LEANDRO DARIO RACCA,360102485625,143.71,143.71,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2484,Santa Elena I,190325093131,54.24,54.24,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2485,Jachuf,130412171447,1.78,1.7,si,,si,,,,,,,,,,,,no,si,si,2
bpa2019.2486,LA LEGUA,240527343179,123.24,123.24,,si,,,,si,,,,,,,,,no,si,no,2
bpa2019.2487,Las Horquetas,320201753150,123,123,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2488,"Rattalino, Antonio",360304477977,117.36,70,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2489,Don luis,190200908582,250.19,250,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2490,LOS ALGARROBOS,360422531463,362.41,274,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2491,OLIVA,270921842144,179.94,60,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2492,LOS ALGARROBOS,360422531421,378.51,287,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2493,Arandu,190219255318,13.81,2,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2494,Tambito,300201533060,30,30,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2495,RIO TERCERO Y RIO PRIMERO,250741319973,28.96,28.96,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2496,la maria teresa,150102730269,136.37,133,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2497,UNIDAD 1,330106639591,79.98,79,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2498,Gerbaudo Francisco Antonio y Juan Francisco S.H.,300606599700,32.1,32.1,,,si,,,,,,,,si,,,,no,si,no,2
bpa2019.2499,OLIVA,330511770378,120,40,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2500,OLIVA,270921842144,179.94,60,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2501,CENTRAL CHAJA,190204575014,98.38,15,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2502,OLIVA,330511770378,120,40,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2503,Armando Víctor José,300127084452,20.6,20.6,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.5025,VIGONI,190102213100,129.88,129,si,,,,si,si,,,si,,,,,,si,si,si,4
bpa2019.2504,MASSARI,190340630576,33.63,33.62,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2505,La Curva,300425110067,10.7,10.7,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2506,la stampa,220103275148,250,249,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2507,La Delia,180300800899,110,110,,,,,si,,,,,,,,si,,si,no,no,2
bpa2019.2508,Las Taperas,260209224498,122,122,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2509,LOS ALFONSITOS,360401993912,99.3,30,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2510,RIO TERCERO Y RIO PRIMERO,250741319990,28.96,28.96,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2511,LOS ALGARROBOS,360422531439,223.25,169,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2512,UNIDAD 1,330601858851,28.61,28.61,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2513,Macagno,300440708408,49.61,38,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2514,maggi sh,300101639278,60,60,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2515,CAMPO LERGA,150422668880,695.23,173,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2516,UM1,220125670334,74.32,74,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2517,Paviolo,300102519004,42,21,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2518,La cañada,140115130885,100.34,100.34,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2519,LA AGUADA 3,240221575971,147.57,147.57,,si,si,,,,,,,,,,,,no,si,no,2
bpa2019.2520,La chiquita,160319951951,422.21,422,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2521,UNIDAD 1,150100694290,103,103,,,,,,si,,,si,,,,,,si,si,no,2
bpa2019.2522,pivetta,330119588847,99.04,99,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2523,Galina 1,330401927735,5.07,5,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2524,La Sin Nonbre,300201524940,114.92,114,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2525,Casa,300127146181,32.76,32.76,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2526,LAS TOSCAS II,300312151247,148.5,148.5,,,si,,,,,,,,si,,,,no,si,no,2
bpa2019.2527,BARALLE,360425646504,155.36,155,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2528,La Costa,240503045789,24.99,24.99,,,,,si,si,,,,,,,,,si,si,no,2
bpa2019.2529,CENTRAL CHAJA,190225651870,144,50.4,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2530,Amanecer,330601865513,95.45,95,,,,,si,si,,,,,,,,,si,si,no,2
bpa2019.2531,DON SANTIAGO,220122656144,200.31,200,si,,si,,,,,,,,,,,,no,si,si,2
bpa2019.2532,UM1,220125670351,74.32,74,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2533,La Amelia,300101648552,132.49,66,,,si,,,,,,si,,,,,,si,si,no,2
bpa2019.2534,BURDINO,300101592158,22.34,22,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2535,BERNABE y GARCIA,360310486082,101.8,100,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2536,LOS ALGARROBOS,360422531447,170.05,129,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2537,CORRAL DE MULAS,300624676941,84.05,84,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2538,MAQUINISTA,250102857735,18.98,9.48,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2539,Maquinista Gallini,250102857735,18.98,9.49,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2540,La Delia,180300793442,97,97,,,,,si,,,,,,,,si,,si,no,no,2
bpa2019.2541,"Pucciarelli, Oscar Alberto",190119253504,19.18,19.18,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2542,Alta Gracia,310628016134,5.12,5.12,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2543,La Remonta,360341712846,64.28,64.28,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2544,RIO TERCERO Y RIO PRIMERO,250701263550,100,100,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2545,ULLATE,220126097131,1818.62,1200,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2546,Despeñaderos,310524932449,26.54,26.54,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2547,PORPORATO,190100858251,55.95,55,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2548,El Refugio,130322353856,22.74,20,,,,,,si,si,,,,,,,,no,si,si,2
bpa2019.2549,El Eje,130223064427,225.35,105,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2550,EL CORO,260218131834,655.4,655.4,,,,,si,,,,,,si,,,,si,si,no,2
bpa2019.2551,giglione,330101908577,32.15,30,,si,si,,,,,,,,,,,,no,si,no,2
bpa2019.2552,El Durazno,360102107078,1020.55,994,si,,,si,,,,,,,,,,,no,si,si,2
bpa2019.2553,Argentino Paredes,140415126553,30.6,30.6,,,,,si,,,,,,si,,,,si,si,no,2
bpa2019.2554,Cristina Altamirano,210219044067,33.46,33,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2555,AGRICULTURA,190600933276,49.15,49.15,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2556,Novara,300524676811,289.34,125,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2557,ALEXIS,190200893381,100,100,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2558,ripio,270901315971,31.93,31.93,si,,si,,,,,,,,,,,,no,si,si,2
bpa2019.2559,Marcos Juárez,190124755127,116.15,116.15,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2560,LAVALLE,150112153219,42.07,42,,,si,,,,,,si,,,,,,si,si,no,2
bpa2019.2561,RENACO,360440231701,162.68,146,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2562,LEVRINO DIEGO A.,330601866901,10.06,10.06,,,,,si,,,,,,,,si,,si,no,no,2
bpa2019.2563,Chiavazza,240402324288,112.29,112.29,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2564,la claudia,310228024502,1.02,1.02,,,,,,,,,si,,si,,,,si,si,no,2
bpa2019.2565,La Imeldita,270301402390,191.46,188,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2566,124 titi,310412389114,124.62,109.04,,,si,,,,,,si,,,,,,si,si,no,2
bpa2019.2567,CAMPO MARIA VICTORIA,360302079893,6.11,6.11,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2568,prevero,300401475111,299.76,299,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2569,Don Rivata,330419134058,185.25,185.25,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2570,LEANDRO DARIO RACCA,360109938099,90.42,90.42,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2571,los quebrachos,300402718777,10.62,10.62,,,,,si,,,,,,,,si,,si,no,no,2
bpa2019.2572,El Eje,130223064419,225.34,225,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2573,Los Suspiros,220326095133,167.78,167.78,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2574,SUSY BIANCO,240341681457,62.38,38.12,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2575,SAN BLAS,300141895331,93.18,93,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2576,DON MARCELO,220319408321,6.71,6.71,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2577,SALUTTO-PICCA,330610307515,100.67,100,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2578,Hernando,330640987251,237.09,237.09,,si,si,,,,,,,,,,,,no,si,no,2
bpa2019.2579,sin denominación,210503720382,130,27,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2580,Franchino,240603753128,100,100,,,si,,,,,,si,,,,,,si,si,no,2
bpa2019.2581,Armando Víctor José,300106500367,23.14,23.14,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2582,PASCUCCI,190600838788,65.85,65,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2583,LA FE,180400829606,2620.42,2400,si,,,,,si,,,,,,,,,no,si,si,2
bpa2019.2584,Mario Alberto Patiño,230320373081,85.88,84,,,,,,,,,si,,si,,,,si,si,no,2
bpa2019.2585,Sin nombre,310216871064,10,10,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2586,el canalcito,140105538096,3375,500,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2587,La Boca,190340563453,147.28,138,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2588,campo toneatti fabian,190406136985,119.76,119,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2589,Agricola Don Nino - Ignacio Testa,300241266331,24.45,12,,,,,si,si,,,,,,,,,si,si,no,2
bpa2019.2590,Gerbaudo Francisco Antonio y Juan Francisco S.H.,300621367599,187.12,151,,,si,,,,,,,,si,,,,no,si,no,2
bpa2019.2591,Alfonsitos,360410780123,99.59,99.59,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2592,LOS ODETTIS,330616515501,100.85,100.85,,,,,,,,,,,si,,si,,si,si,no,2
bpa2019.2593,DON BOSCO,240701189184,129.97,129.97,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2594,Agustina,250727024839,278.22,278,,,,,,si,,,,si,,,,,no,si,si,2
bpa2019.2595,volonte 2,330101906728,41.57,10,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2596,volonte 2,330101906728,41.57,10,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2597,EDGARDO,190200901863,41.78,41.7,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2598,volonte 2,330101906728,41.57,7,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2599,la claudia,310228024561,14.28,14.28,,,,,,,,,si,,si,,,,si,si,no,2
bpa2019.2600,DAGASIL,180300793990,222.89,222,,,si,,,,,,si,,,,,,si,si,no,2
bpa2019.2601,Negrita,360304233458,155,150,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.6392,El Nacho,300206594156,39.74,39,,,si,si,si,,,,,,si,,,,si,si,no,4
bpa2019.2602,La Paquita,300101627164,194.31,189,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2603,COOPERATIVA AGR GAN CRUZ ALTA LTDA,190406148304,41.05,41.05,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2604,La Curva,300402869015,20.8,20.8,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2605,MONTE DE LOS GUACHOS,150119775541,900,900,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2606,RUTA 2,360507515149,49.35,49.3,si,,si,,,,,,,,,,,,no,si,si,2
bpa2019.2607,Mensa Marcelo Alfonso,300116496325,19.77,8,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2608,La Costa,240503045762,24.99,24.99,,,,,si,si,,,,,,,,,si,si,no,2
bpa2019.2609,VICHUQUIN 1A / VICHUQUIN 1B,190203947643,47.56,47.56,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2610,Armando Víctor José,300101647661,65.65,65.65,,,,si,si,,,,,,,,,,si,si,no,2
bpa2019.2611,La Delia,190521708518,81.79,81,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2612,2,300427186729,65.91,65,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2613,"CAMPO QUARANTA ""LA ESPERANZA""",330525503186,95.33,95.33,si,,si,,,,,,,,,,,,no,si,si,2
bpa2019.2614,DON NOLDO,300216906571,231.3,231,,,,,,,,,si,,si,,,,si,si,no,2
bpa2019.2615,ALEXIS,190203385629,14.13,14,,,,,si,,,,si,,,,,,si,no,no,2
bpa2019.2616,Dario Monaco,240701199473,74.17,74.17,,,,si,,,,,,,si,,,,no,si,no,2
bpa2019.2617,SANTA ELENA,300310687867,84.43,84,,,si,si,,,,,,,,,,,no,si,no,2
bpa2019.2618,BAQUERILEJO SA,330605200486,665.05,665.05,,,si,,si,,,,,,,,,,si,si,no,2
bpa2019.2619,Don Raúl,300141532123,43.31,43.31,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2620,Gerbaudo Francisco Antonio y Juan Francisco S.H.,300601658066,97.04,97.04,,,si,,,,,,,,si,,,,no,si,no,2
bpa2019.2621,LOS GALLUCCI,190600844851,20,20,,,si,,,si,,,,,,,,,no,si,no,2
bpa2019.2622,Agricultura,300202402350,236.42,236,,,si,,si,,,,,,,,,,si,si,no,2
